,ID,N_VICTIMAS,FECHA,HORA,AAAA,MM,DD,HH,DIA_SEMANA,DIA_NOCHE,LUGAR_DEL_HECHO,TIPO_DE_CALLE,COMUNA,PARTICIPANTES,VICTIMA,ACUSADO,LONGITUD,LATITUD,ROL,SEXO,EDAD,FECHA_FALLECIMIENTO
102,2016-0130,1,2016-10-04,12:30:00,2016,10,4,12,MARTES,DIA,AUTOPISTA 9 DE JULIO SUR Y AV BRASIL,AUTOPISTA,1,MOTO-CARGAS,MOTO,CARGAS,-58.37910942,-34.62764717,CONDUCTOR,MASCULINO,29,2016-10-04
103,2016-0131,1,2016-10-09,19:13:00,2016,10,9,19,DOMINGO,NOCHE,MIRAVE 3500,CALLE,4,PEATON-AUTO,PEATON,AUTO,-58.39871183,-34.64539318,PEATON,MASCULINO,35,
104,2016-0132,1,2016-10-10,02:30:00,2016,10,10,2,LUNES,NOCHE,AV SAN JUAN Y 24 DE NOVIEMBRE,AVENIDA,3,AUTO-PASAJEROS,AUTO,PASAJEROS,-58.41036975,-34.62477021,PASAJERO_ACOMPAÑANTE,MASCULINO,30,2016-10-10
105,2016-0133,1,2016-10-14,00:05:00,2016,10,14,0,VIERNES,NOCHE,AV LAS HERAS Y SANCHEZ DE BUSTAMANTE,AVENIDA,14,MOTO-AUTO,MOTO,AUTO,-58.40204698,-34.5834269,CONDUCTOR,MASCULINO,41,2016-10-25
106,2016-0134,1,2016-10-23,05:00:00,2016,10,23,5,DOMINGO,NOCHE,AV PIEDRA BUENA Y 2 DE ABRIL 1982,AVENIDA,8,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.48935287,-34.67648597,CONDUCTOR,MASCULINO,25,2016-10-23
107,2016-0135,1,2016-10-24,05:00:00,2016,10,24,5,LUNES,NOCHE,AV FIGUEROA ALCORTA  Y PINEDO,AVENIDA,14,PEATON-SD,PEATON,SD,-58.42260225,-34.56403694,PEATON,MASCULINO,29,2016-10-25
108,2016-0136,1,2016-10-25,00:00:00,2016,10,25,0,MARTES,NOCHE,AU BUENOS AIRES - LA PLATA KM. 4,AUTOPISTA,4,MOTO-CARGAS,MOTO,CARGAS,-58.36208628509361,-34.62521899879487,CONDUCTOR,SD,,
109,2016-0137,1,2016-10-25,00:39:00,2016,10,25,0,MARTES,NOCHE,AV SAN MARTIN Y LADINES,AVENIDA,11,MOTO-MOTO,MOTO,MOTO,-58.51537091,-34.59035925,CONDUCTOR,MASCULINO,30,
110,2016-0138,1,2016-10-27,20:30:00,2016,10,27,20,JUEVES,NOCHE,AV CABILDO Y BLANCO ENCALADA,AVENIDA,13,BICICLETA-CARGAS,BICICLETA,CARGAS,-58.4590967,-34.55922742,CICLISTA,FEMENINO,33,
111,2016-0139,1,2016-10-28,23:00:00,2016,10,28,23,VIERNES,NOCHE,AV PRESIDENTE FIGUEROA ALCORTA Y AV DORREGO,AVENIDA,14,MOTO-MOTO,MOTO,MOTO,-58.42008769,-34.56539579,PASAJERO_ACOMPAÑANTE,FEMENINO,35,
112,2016-0140,1,2016-10-31,02:58:00,2016,10,31,2,LUNES,NOCHE,AV JURAMENTO Y VUELTA DE OBLIGADO,AVENIDA,13,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS,-58.45566399,-34.56147293,PASAJERO_ACOMPAÑANTE,MASCULINO,20,
113,2016-0142,1,2016-11-05,23:30:00,2016,11,5,23,SABADO,NOCHE,AV DEL LIBERTADOR Y AV RAMOS MEJIA,AVENIDA,1,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.37533517,-34.59276462,CONDUCTOR,MASCULINO,46,2016-11-05
114,2016-0143,1,2016-11-06,04:41:00,2016,11,6,4,DOMINGO,NOCHE,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,8,MOTO-SD,MOTO,SD,-58.44451316,-34.68475866,CONDUCTOR,MASCULINO,35,
115,2016-0144,1,2016-11-07,12:10:00,2016,11,7,12,LUNES,DIA,AV. ALTE. BROWN 984,AVENIDA,4,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.35975012,-34.63343907,PEATON,MASCULINO,83,
116,2016-0145,1,2016-11-07,20:56:00,2016,11,7,20,LUNES,NOCHE,AV DEL LIBERTADOR Y LA PAMPA,AVENIDA,13,MOTO-AUTO,MOTO,AUTO,-58.44523595,-34.55953855,CONDUCTOR,MASCULINO,39,2016-11-07
117,2016-0146,1,2016-11-09,20:00:00,2016,11,9,20,MIERCOLES,NOCHE,PICHINCHA Y AV BRASIL,AVENIDA,4,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.39626094,-34.63036565,PEATON,FEMENINO,29,
118,2016-0147,1,2016-11-16,21:15:00,2016,11,16,21,MIERCOLES,NOCHE,AV INDEPENDENCIA Y VIRREY CEVALLOS,AVENIDA,1,MOVIL-PASAJEROS,MOVIL,PASAJEROS,-58.38896772,-34.61799615,PASAJERO_ACOMPAÑANTE,MASCULINO,55,2016-11-16
119,2016-0148,1,2016-11-16,22:20:00,2016,11,16,22,MIERCOLES,NOCHE,AV GARMENDIA 4895,AVENIDA,15,MOTO-MOTO,MOTO,MOTO,-58.46536113,-34.59484504,CONDUCTOR,MASCULINO,,
120,2016-0150,1,2016-11-18,18:20:00,2016,11,18,18,VIERNES,NOCHE,AV AMANCIO ALCORTA Y DIOGENES TABORDA,AVENIDA,4,CARGAS-CARGAS,CARGAS,CARGAS,-58.40879146,-34.65273216,PASAJERO_ACOMPAÑANTE,MASCULINO,41,2016-11-18
121,2016-0151,1,2016-11-18,20:35:00,2016,11,18,20,VIERNES,NOCHE,SD,CALLE,0,PEATON-SD,PEATON,SD,SD,SD,PEATON,SD,,
122,2016-0152,1,2016-11-23,21:10:00,2016,11,23,21,MIERCOLES,NOCHE,AV PERITO MORENO Y ZUVIRIA,AVENIDA,7,MOTO-AUTO,MOTO,AUTO,-58.46451841,-34.64991946,CONDUCTOR,MASCULINO,42,2016-11-24
123,2016-0153,1,2016-11-25,15:42:00,2016,11,25,15,VIERNES,DIA,ARAOZ Y AV CORDOBA,AVENIDA,15,PEATON-MOTO,PEATON,MOTO,-58.4291709,-34.59485488,PEATON,FEMENINO,83,2016-11-25
124,2016-0154,1,2016-11-26,14:14:00,2016,11,26,14,SABADO,DIA,AV GRAL PAZ 15200,AUTOPISTA,8,MOTO-MOTO,MOTO,MOTO,-58.49007772,-34.68251141,CONDUCTOR,MASCULINO,38,
125,2016-0155,1,2016-11-26,16:50:00,2016,11,26,16,SABADO,DIA,MADERO 900,CALLE,10,PEATON-AUTO,PEATON,AUTO,-58.52756365,-34.62772274,PEATON,FEMENINO,29,
126,2016-0156,1,2016-11-26,19:40:00,2016,11,26,19,SABADO,NOCHE,AV INDEPENDENCIA Y DEAN FUNES,AVENIDA,3,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.40638983,-34.61943202,CONDUCTOR,MASCULINO,23,2016-11-30
127,2016-0157,1,2016-12-03,06:40:00,2016,12,3,6,SABADO,DIA,AV JUAN B JUSTO 5645,AVENIDA,11,MOTO-MOTO,MOTO,MOTO,-58.47576807,-34.61740997,CONDUCTOR,MASCULINO,23,
128,2016-0159,1,2016-12-04,07:21:00,2016,12,4,7,DOMINGO,DIA,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,8,AUTO-SD,AUTO,SD,-58.44451316,-34.68475866,CONDUCTOR,MASCULINO,23,
129,2016-0160,1,2016-12-06,05:30:00,2016,12,6,5,MARTES,NOCHE,AUTOPISTA PERITO MORENO ALTURA VELZ,AUTOPISTA,9,CARGAS-OBJETO FIJO,CARGAS,OBJETO FIJO,-58.51927194,-34.63635787,CONDUCTOR,MASCULINO,29,2016-12-06
130,2016-0161,1,2016-12-06,07:22:00,2016,12,6,7,MARTES,DIA,AV SANTA FE Y GODOY CRUZ,AVENIDA,14,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.42525456,-34.57866344,PEATON,MASCULINO,50,2016-12-06
131,2016-0162,1,2016-12-07,05:00:00,2016,12,7,5,MIERCOLES,NOCHE,AV FEDERICO LACROZE Y AV FOREST,AVENIDA,15,PEATON-AUTO,PEATON,AUTO,-58.45396573,-34.58518167,PEATON,MASCULINO,38,2017-01-01
132,2016-0163,1,2016-12-10,07:30:00,2016,12,10,7,SABADO,DIA,AV GRAL PAZ Y AV GENERAL MOSCONI,AUTOPISTA,11,MOTO-AUTO,MOTO,AUTO,-58.52340614,-34.59798754,CONDUCTOR,MASCULINO,23,
133,2016-0164,1,2016-12-11,06:16:00,2016,12,11,6,DOMINGO,DIA,AV LA PLATA Y CNEL GREGORIO POMAR,AVENIDA,4,AUTO-AUTO,AUTO,AUTO,-58.42323628,-34.64119105,CONDUCTOR,MASCULINO,29,
134,2016-0165,1,2016-12-12,08:25:00,2016,12,12,8,LUNES,DIA,AV MARTIN GARCIA 300,AVENIDA,4,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,-58.36926144,-34.62841919,CICLISTA,MASCULINO,37,
135,2016-0168,1,2016-12-13,10:40:00,2016,12,13,10,MARTES,DIA,AV LA PLATA Y CNEL GREGORIO POMAR,AVENIDA,4,MOTO-AUTO,MOTO,AUTO,-58.42323628,-34.64119105,CONDUCTOR,MASCULINO,43,2016-12-13
136,2016-0169,1,2016-12-15,15:30:00,2016,12,15,15,JUEVES,DIA,NUÑEZ Y AV RICARDO BALBIN,AVENIDA,12,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.47935434,-34.55676497,CONDUCTOR,MASCULINO,24,2016-12-16
137,2016-0170,1,2016-12-19,17:10:00,2016,12,19,17,LUNES,DIA,AV GRAL PAZ 4500,AUTOPISTA,12,MOTO-AUTO,MOTO,AUTO,-58.50598256,-34.5637998,PASAJERO_ACOMPAÑANTE,MASCULINO,21,2016-12-19
138,2016-0171,1,2016-12-25,19:00:00,2016,12,25,19,DOMINGO,NOCHE,AU BUENOS AIRES - LA PLATA Y AU 25 DE MAYO,AUTOPISTA,1,MOTO-MOTO,MOTO,MOTO,-58.36607137,-34.62150748,CONDUCTOR,SD,,
139,2016-0172,1,2016-12-26,08:00:00,2016,12,26,8,LUNES,DIA,AV GARAY Y CASTRO,AVENIDA,5,MOTO-CARGAS,MOTO,CARGAS,-58.41918902,-34.63174259,CONDUCTOR,MASCULINO,38,2016-12-26
140,2016-0173,1,2016-12-26,19:52:00,2016,12,26,19,LUNES,NOCHE,AV DIRECTORIO Y AV SAN PEDRITO,AVENIDA,7,MOTO-CARGAS,MOTO,CARGAS,-58.46749188,-34.63551751,CONDUCTOR,MASCULINO,35,
141,2016-0174,1,2016-12-27,00:00:00,2016,12,27,0,MARTES,NOCHE,AUTOPISTA 25 DE MAYO,AUTOPISTA,0,SD-SD,SD,SD,SD,SD,SD,SD,,
142,2016-0175,1,2016-12-27,08:15:00,2016,12,27,8,MARTES,DIA,CNEL RAMON L FALCON Y MEMBRILLAR,CALLE,7,PEATON-BICICLETA,PEATON,BICICLETA,-58.46064174,-34.62960517,PEATON,FEMENINO,,
143,2016-0176,1,2016-12-28,01:41:00,2016,12,28,1,MIERCOLES,NOCHE,AV BELGRANO Y AV PASEO COLON,AVENIDA,1,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.36956186,-34.61232875,CONDUCTOR,MASCULINO,28,
144,2016-0177,1,2016-12-29,04:00:00,2016,12,29,4,JUEVES,NOCHE,ARENALES 3319,CALLE,14,PEATON-AUTO,PEATON,AUTO,-58.40966671,-34.58788235,PEATON,FEMENINO,27,
145,2016-0178,1,2016-12-30,16:18:00,2016,12,30,16,VIERNES,DIA,REPUBLICA BOLIVARIANA DE VENEZUELA Y SAAVEDRA,CALLE,3,MULTIPLE,PEATON,MULTIPLE,-58.40288226,-34.61544091,PEATON,FEMENINO,7,
146,2017-0001,1,2017-01-02,01:00:00,2017,1,2,1,LUNES,NOCHE,AV. JUAN B JUSTO Y ACHUPALLAS,AVENIDA,11,MOTO-CARGAS,MOTO,CARGAS,-58.4659423,-34.61028571,CONDUCTOR,MASCULINO,18,2017-01-02
147,2017-0003,1,2017-01-05,03:10:00,2017,1,5,3,JUEVES,NOCHE,OLAVARRIA Y AV. VELEZ SARSFIELD,AVENIDA,4,CARGAS-CARGAS,CARGAS,CARGAS,-58.38957669,-34.64410277,PASAJERO_ACOMPAÑANTE,MASCULINO,33,2017-01-05
148,2017-0007,1,2017-01-11,17:00:00,2017,1,11,17,MIERCOLES,DIA,LIMA Y MEXICO,CALLE,1,MULTIPLE,PEATON,MULTIPLE,-58.3816166,-34.61529543,PEATON,MASCULINO,48,2017-01-11
149,2017-0008,1,2017-01-16,00:40:00,2017,1,16,0,LUNES,NOCHE,JOSE A CABRERA Y BONPLAND,CALLE,14,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.43917004,-34.58494351,CONDUCTOR,MASCULINO,29,2017-01-16
150,2017-0009,1,2017-01-16,13:56:00,2017,1,16,13,LUNES,DIA,AU 25 DE MAYO Y AV. BOEDO,AUTOPISTA,5,MOTO-CARGAS,MOTO,CARGAS,-58.41595919,-34.62743346,CONDUCTOR,MASCULINO,36,2017-01-16
151,2017-0010,1,2017-01-16,16:30:00,2017,1,16,16,LUNES,DIA,AV. DIRECTORIO Y RIGLOS,AVENIDA,6,MOTO-AUTO,MOTO,AUTO,-58.4356488,-34.62828656,CONDUCTOR,MASCULINO,23,2017-01-16
152,2017-0011,1,2017-01-22,02:30:00,2017,1,22,2,DOMINGO,NOCHE,AV. GRAL. PAZ Y AV. R. BALBIN,AUTOPISTA,12,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.5007381,-34.5497951,PASAJERO_ACOMPAÑANTE,FEMENINO,29,2017-01-22
153,2017-0012,1,2017-01-24,14:00:00,2017,1,24,14,MARTES,DIA,TRAFUL Y DIOGENES TABORDA,CALLE,4,MOTO-CARGAS,MOTO,CARGAS,-58.40969005,-34.6505529,CONDUCTOR,MASCULINO,30,2017-01-24
154,2017-0013,1,2017-01-27,07:00:00,2017,1,27,7,VIERNES,DIA,IRIARTE 3055,AVENIDA,4,PEATON-CARGAS,PEATON,CARGAS,-58.38972622,-34.65098981,PEATON,MASCULINO,4,2017-01-27
155,2017-0014,1,2017-01-28,08:27:34,2017,1,28,8,SABADO,DIA,AV. DONADO Y ARIAS,AVENIDA,12,MULTIPLE,MOTO,MULTIPLE,-58.49185972,-34.55046754,PASAJERO_ACOMPAÑANTE,FEMENINO,22,2017-01-28
156,2017-0015,1,2017-02-02,15:18:03,2017,2,2,15,JUEVES,DIA,CORDOBA AV. Y CALLAO,AVENIDA,2,PEATON-AUTO,PEATON,AUTO,-58.39293417,-34.59963642,PEATON,MASCULINO,82,2017-02-21
157,2017-0016,1,2017-02-03,05:12:21,2017,2,3,5,VIERNES,NOCHE,"AU 25 DE MAYO, KILOMETRO 8.3, SENTIDO HACIA PROVINCIA DE BUENOS AIRES, C.A.B.A.",AUTOPISTA,1,MOTO-CARGAS,MOTO,CARGAS,-58.38099494,-34.62288231,CONDUCTOR,MASCULINO,27,2017-02-04
158,2017-0017,1,2017-02-06,08:00:00,2017,2,6,8,LUNES,DIA,AV. JUAN B JUSTO Y PARAGUAY,AVENIDA,14,MOTO-AUTO,MOTO,AUTO,-58.429012,-34.58095431,CONDUCTOR,MASCULINO,32,2017-02-06
159,2017-0018,1,2017-02-09,07:00:00,2017,2,9,7,JUEVES,DIA,AV. GRAL. PAZ Y AV. DE LOS CORRALES,AUTOPISTA,9,MOTO-AUTO,MOTO,AUTO,-58.50877521,-34.66977709,CONDUCTOR,MASCULINO,30,2017-02-09
160,2017-0021,1,2017-02-18,05:30:00,2017,2,18,5,SABADO,NOCHE,SARMIENTO Y LIBERTAD,CALLE,1,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.38362373,-34.60509972,CONDUCTOR,MASCULINO,43,2017-02-18
161,2017-0024,1,2017-02-23,20:50:00,2017,2,23,20,JUEVES,NOCHE,AV. RIVADAVIA 7121,AVENIDA,7,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.46589308,-34.62955795,PEATON,MASCULINO,39,2017-02-23
162,2017-0025,1,2017-02-24,17:05:00,2017,2,24,17,VIERNES,DIA,AV. FERNANDEZ DE LA CRUZ Y RIVERA INDARTE,AVENIDA,7,MOTO-SD,MOTO,SD,-58.43614426,-34.6542464,CONDUCTOR,MASCULINO,23,2017-02-24
163,2017-0026,2,2017-02-26,05:15:00,2017,2,26,5,DOMINGO,NOCHE,AV. PERITO MORENO Y FOURNIER,AVENIDA,4,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,-58.41842777,-34.64979057,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2017-02-26
164,2017-0026,2,2017-02-26,05:15:00,2017,2,26,5,DOMINGO,NOCHE,AV. PERITO MORENO Y FOURNIER,AVENIDA,4,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,-58.41842777,-34.64979057,CONDUCTOR,MASCULINO,19,2017-02-26
165,2017-0027,1,2017-02-26,21:57:00,2017,2,26,21,DOMINGO,NOCHE,AV. CASEROS 1429,AVENIDA,1,PEATON-AUTO,PEATON,AUTO,-58.38332245,-34.6319325,PEATON,MASCULINO,,2017-02-26
166,2017-0028,1,2017-02-28,09:20:00,2017,2,28,9,MARTES,DIA,AV. GAONA Y FRAGATA SARMIENTO,AVENIDA,6,PEATON-AUTO,PEATON,AUTO,-58.45475488,-34.61196327,PEATON,MASCULINO,87,2017-02-28
167,2017-0029,1,2017-03-07,02:15:00,2017,3,7,2,MARTES,NOCHE,MOZART Y TANDIL,CALLE,9,SD-AUTO,SD,AUTO,-58.48501341,-34.64742455,SD,MASCULINO,34,2017-03-07
168,2017-0030,1,2017-03-07,08:00:00,2017,3,7,8,MARTES,DIA,MOZART Y COLECTORA AV. TTE. LUIS J DELLEPIANE,AVENIDA,9,AUTO-PASAJEROS,AUTO,PASAJEROS,-58.47010988,-34.65872088,CONDUCTOR,FEMENINO,27,2017-03-07
169,2017-0031,1,2017-03-11,01:30:00,2017,3,11,1,SABADO,NOCHE,24 DE NOVIEMBRE Y PAVON,CALLE,3,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,-58.4099756,-34.62873635,PASAJERO_ACOMPAÑANTE,MASCULINO,70,2017-03-11
170,2017-0032,1,2017-03-12,05:00:00,2017,3,12,5,DOMINGO,NOCHE,AV. GRAL. PAZ Y PEDRO DE MENDOZA,AUTOPISTA,8,AUTO-AUTO,AUTO,AUTO,-58.48892175,-34.68359163,PASAJERO_ACOMPAÑANTE,FEMENINO,40,2017-03-12
171,2017-0033,1,2017-03-12,07:30:00,2017,3,12,7,DOMINGO,DIA,AV. GRAL. PAZ KM. 10,AUTOPISTA,11,AUTO-AUTO,AUTO,AUTO,-58.52466448,-34.60325478,CONDUCTOR,MASCULINO,28,2017-03-12
172,2017-0034,1,2017-03-13,07:50:00,2017,3,13,7,LUNES,DIA,GODOY CRUZ 2651,CALLE,14,PEATON-AUTO,PEATON,AUTO,-58.42554218,-34.57929036,PEATON,MASCULINO,43,2017-03-13
173,2017-0035,3,2017-03-23,05:00:00,2017,3,23,5,JUEVES,NOCHE,AV. DR. TRISTAN ACHAVAL RODRIGUEZ Y BLVD. AZUCENA VILLAFLOR,AVENIDA,1,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,-58.35881506,-34.61113641,CONDUCTOR,MASCULINO,28,2017-03-23
174,2017-0035,3,2017-03-23,05:00:00,2017,3,23,5,JUEVES,NOCHE,AV. DR. TRISTAN ACHAVAL RODRIGUEZ Y BLVD. AZUCENA VILLAFLOR,AVENIDA,1,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,-58.35881506,-34.61113641,PASAJERO_ACOMPAÑANTE,MASCULINO,32,2017-03-23
175,2017-0035,3,2017-03-23,05:00:00,2017,3,23,5,JUEVES,NOCHE,AV. DR. TRISTAN ACHAVAL RODRIGUEZ Y BLVD. AZUCENA VILLAFLOR,AVENIDA,1,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,-58.35881506,-34.61113641,PASAJERO_ACOMPAÑANTE,MASCULINO,30,2017-03-23
176,2017-0036,2,2017-03-29,18:00:00,2017,3,29,18,MIERCOLES,NOCHE,CURUPAYTI Y COLECTORA AV. GRAL. PAZ,AUTOPISTA,12,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.51452347,-34.58159762,PASAJERO_ACOMPAÑANTE,FEMENINO,,2017-03-29
177,2017-0036,2,2017-03-29,18:00:00,2017,3,29,18,MIERCOLES,NOCHE,CURUPAYTI Y COLECTORA AV. GRAL. PAZ,AUTOPISTA,12,MOTO-PASAJEROS,MOTO,PASAJEROS,-58.51452347,-34.58159762,CONDUCTOR,MASCULINO,20,2017-03-29
178,2017-0037,1,2017-03-31,03:00:00,2017,3,31,3,VIERNES,NOCHE,AV. INDEPENDENCIA Y VIRREY CEVALLOS,AVENIDA,1,MOTO-CARGAS,MOTO,CARGAS,-58.38896772,-34.61799615,CONDUCTOR,MASCULINO,41,2017-03-31
179,2017-0038,1,2017-04-01,19:00:00,2017,4,1,19,SABADO,NOCHE,AV. CASTAÑARES Y LAUTARO,AVENIDA,7,MOTO-AUTO,MOTO,AUTO,-58.44516857,-34.64363363,CONDUCTOR,FEMENINO,40,2017-04-01
180,2017-0040,1,2017-04-03,09:40:00,2017,4,3,9,LUNES,DIA,CAMINO CIUDAD UNUVERSITARIA Y AV. TTE. GUIRALDES,AVENIDA,13,MULTIPLE,AUTO,MULTIPLE,-58.43834197,-34.54560369,CONDUCTOR,MASCULINO,43,2017-04-03
181,2017-0041,1,2017-04-03,23:15:00,2017,4,3,23,LUNES,NOCHE,BALDOMERO FERNANDEZ MORENO 2186,CALLE,7,MOTO-AUTO,MOTO,AUTO,-58.45485084,-34.63531854,CONDUCTOR,MASCULINO,17,
182,2017-0042,1,2017-04-10,09:00:00,2017,4,10,9,LUNES,DIA,AV. LEOPOLDO LUGONES PKM 6900,AUTOPISTA,14,MOTO-CARGAS,MOTO,CARGAS,SD,SD,CONDUCTOR,MASCULINO,,2017-04-10
183,2017-0045,1,2017-04-14,06:15:00,2017,4,14,6,VIERNES,DIA,NOGOYA 5940,CALLE,10,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.52449285,-34.62454175,CONDUCTOR,MASCULINO,21,2017-04-14
184,2017-0047,1,2017-04-23,06:30:00,2017,4,23,6,DOMINGO,DIA,AV. ARGENTINA Y AV. CORVALAN,AVENIDA,8,MOTO-AUTO,MOTO,AUTO,-58.46713742,-34.6719879,CONDUCTOR,MASCULINO,37,2017-04-23
185,2017-0049,1,2017-04-27,18:16:00,2017,4,27,18,JUEVES,NOCHE,AV. FERNANDEZ DE LA CRUZ Y VARELA,AVENIDA,8,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.43850413,-34.65554754,PEATON,MASCULINO,22,2017-04-27
186,2017-0050,2,2017-04-28,11:08:08,2017,4,28,11,VIERNES,DIA,AU PERITO MORENO Y RAMAL ENLACE AU1/AU6,AUTOPISTA,9,MOTO-CARGAS,MOTO,CARGAS,SD,SD,CONDUCTOR,MASCULINO,46,2017-04-28
187,2017-0050,2,2017-04-28,11:08:08,2017,4,28,11,VIERNES,DIA,AU PERITO MORENO Y RAMAL ENLACE AU1/AU6,AUTOPISTA,9,MOTO-CARGAS,MOTO,CARGAS,SD,SD,PASAJERO_ACOMPAÑANTE,MASCULINO,16,2017-04-28
188,2017-0051,1,2017-05-01,03:47:47,2017,5,1,3,LUNES,NOCHE,AU DELLEPIANE 2400,AUTOPISTA,7,AUTO-AUTO,AUTO,AUTO,-58.47555878407781,-34.669255511278344,CONDUCTOR,MASCULINO,33,2017-05-01
189,2017-0052,1,2017-05-05,03:40:00,2017,5,5,3,VIERNES,NOCHE,AV. GRAL. PAZ Y GOLETA JULIA,AUTOPISTA,8,PEATON-CARGAS,PEATON,CARGAS,-58.49413799,-34.68095739,PEATON,FEMENINO,47,2017-05-05
190,2017-0053,1,2017-05-05,20:16:22,2017,5,5,20,VIERNES,NOCHE,VIEYTES Y VILLARINO,CALLE,4,MOTO-CARGAS,MOTO,CARGAS,-58.37547846,-34.65326075,CONDUCTOR,MASCULINO,28,2017-05-05
191,2017-0054,1,2017-05-07,21:00:00,2017,5,7,21,DOMINGO,NOCHE,AV. DE LOS CONSTITUYENTES Y PEDRO MORAN,AVENIDA,15,MOTO-AUTO,MOTO,AUTO,-58.48680218,-34.58689719,PASAJERO_ACOMPAÑANTE,FEMENINO,20,2017-05-07
192,2017-0055,1,2017-05-09,08:30:00,2017,5,9,8,MARTES,DIA,AV. DE LOS CONSTITUYENTES 4900,AVENIDA,12,AUTO-AUTO,AUTO,AUTO,-58.49563989,-34.57962262,CONDUCTOR,MASCULINO,32,2017-05-09
193,2017-0058,1,2017-05-09,23:10:00,2017,5,9,23,MARTES,NOCHE,AV. CORDOBA Y LIBERTAD,AVENIDA,1,PEATON-MOTO,PEATON,MOTO,-58.38403232,-34.5991594,PEATON,MASCULINO,80,2017-05-09
194,2017-0059,1,2017-05-11,09:24:00,2017,5,11,9,JUEVES,DIA,BRASIL Y LIMA,CALLE,1,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.38223382,-34.62693865,PEATON,FEMENINO,39,2017-05-11
195,2017-0060,1,2017-05-13,07:20:00,2017,5,13,7,SABADO,DIA,AV. ESCALADA Y AV. FERNANDEZ DE LA CRUZ,AVENIDA,8,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.45966521,-34.67323292,PASAJERO_ACOMPAÑANTE,MASCULINO,30,2017-05-13
196,2017-0061,1,2017-05-15,13:29:30,2017,5,15,13,LUNES,DIA,PARAGUAY Y AV. CALLAO,AVENIDA,2,PEATON-MOTO,PEATON,MOTO,-58.39303911,-34.59871111,PEATON,MASCULINO,47,2017-05-16
197,2017-0062,1,2017-05-15,16:00:00,2017,5,15,16,LUNES,DIA,AV. JUAN B JUSTO Y SAN BLAS,AVENIDA,10,MOTO-CARGAS,MOTO,CARGAS,-58.51262106,-34.63395999,CONDUCTOR,MASCULINO,35,2017-05-15
198,2017-0063,1,2017-05-17,10:13:00,2017,5,17,10,MIERCOLES,DIA,CHILE Y AV. 9 DE JULIO,AVENIDA,1,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.38118367,-34.61646839,PEATON,FEMENINO,79,2017-05-17
199,2017-0064,1,2017-05-20,05:00:00,2017,5,20,5,SABADO,NOCHE,MAIPU Y PERON,CALLE,1,CARGAS-AUTO,CARGAS,AUTO,-58.37653284,-34.60582475,PASAJERO_ACOMPAÑANTE,MASCULINO,61,2017-05-20
200,2017-0065,1,2017-05-22,16:00:00,2017,5,22,16,LUNES,DIA,AV. SUAREZ Y HERRERA,AVENIDA,4,BICICLETA-CARGAS,BICICLETA,CARGAS,-58.37709334,-34.64035082,CICLISTA,MASCULINO,21,2017-05-22
201,2017-0066,1,2017-05-22,18:10:00,2017,5,22,18,LUNES,NOCHE,AV. SAN MARTIN Y FRAGATA SARMIENTO,AVENIDA,15,PEATON-PASAJEROS,PEATON,PASAJEROS,-58.46002142,-34.60409469,PEATON,MASCULINO,10,2017-05-22
202,2017-0067,1,2017-05-23,02:45:00,2017,5,23,2,MARTES,NOCHE,AV. DIRECTORIO Y AV. JOSE MARIA MORENO,AVENIDA,6,MOTO-CARGAS,MOTO,CARGAS,-58.4338197,-34.62801894,CONDUCTOR,MASCULINO,21,2017-05-23
203,2017-0068,1,2017-05-27,19:50:00,2017,5,27,19,SABADO,NOCHE,AV. TTE. FRANCISCO RABANAL 2950,AVENIDA,8,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,-58.43580656,-34.66437532,CONDUCTOR,MASCULINO,32,2017-05-27
